Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United Arab Emirates,ARE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99666,4.06744,2.64214,2.61923,3.66702,4.47228,6.85337,3.30422,4.95103,19.3729,18.3012,12.7688,20.9278,21.5686,21.6301,21.8343,21.8343,21.9149,23.6578,23.5557,23.9962,0
United Arab Emirates,ARE,Arable land (% of land area),AG.LND.ARBL.ZS,0,0.0704027,0.0704027,0.0704027,0.0704027,0.0704027,0.0844832,0.0844832,0.0844832,0.0844832,0.0985638,0.0985638,0.0985638,0.112644,0.126725,0.154886,0.154886,0.168966,0.168966,0.168966,0.225289,0.26753,0.25345,0.323852,0.337933,0.366094,0.408336,0.408336,0.408336,0.408336,0.492819,0.492819,0.535061,0.563222,0.591383,0.605463,0.647705,0.633624,0.506899,0.605463,0.844832,0.999718,1.05604,0.901155,0.887074,0.957477,0.712475,0.627992,0.726556,0.702619,0.712475,0.635032,0.522388,0.52802,0.619544,0.620952,0.626584,0.626584,0.595607,0.702619,0.689946,0.708251,0
United Arab Emirates,ARE,Agricultural land (% of land area),AG.LND.AGRI.ZS,0,2.92875,2.92875,2.92875,2.92875,2.94283,2.95691,2.95691,2.95691,2.95691,2.98507,2.98507,2.98507,2.99916,3.01324,3.02732,3.0414,3.05548,3.06956,3.08364,3.13996,3.19628,3.19628,3.26669,3.26669,3.30893,3.35117,3.35117,3.36525,3.36525,4.01295,4.36497,4.7733,4.99859,5.23796,5.39285,5.44917,5.56181,5.60406,7.26556,7.70206,7.91326,7.96959,7.80062,7.80062,7.84286,7.58378,7.4993,7.59786,5.46184,5.5238,5.47029,5.30414,5.34216,5.38581,5.39003,5.40411,5.40411,5.37525,5.49704,5.48859,5.5134,0
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,0,0,0,0,0,0,0,0,0,9.82378,9.90206,9.97034,10.0386,10.1069,22.1704,9.45205,9.46971,9.48736,9.50501,9.52266,9.54031,9.55796,9.57561,9.59337,9.61092,9.6287,9.64622,9.66387,9.68169,9.69911,9.71683,9.73448,9.75213,9.76978,9.78743,9.90986,10.0323,10.1547,10.2771,10.3996,10.6275,10.8555,11.0834,11.3113,11.5393,11.7672,11.9952,12.2231,12.4511,12.679,12.9075,12.9075,12.9075,12.9075,12.9075,12.9075,12.9075,12.9075,12.9075,12.9075,0,0
Argentina,ARG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16719,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,4.84525,7.88135,9.51991,11.6489,11.6141,12.3217,12.4405,12.5322,13.2438,11.784,12.4368,12.4021,13.8412,15.0943,15.6281,16.5752,16.5148,16.7867,16.0164,16.2874,18.0083,20.092,22.4968,24.9826,25.6498,28.6626,29.7371,31.9541,34.7944,38.1291,43.3179,44.9322,45.0322,36.7823,37.5303,46.7775,45.5043,48.3461,46.3049,50.4318,52.6824,51.9435,53.349,53.8537,58.4988,56.0651,54.0243,53.3209,53.6387,55.9367,51.7423,52.2743,53.4696,49.367,53.7443,52.8561,55.4965,0,0,0,0,0,0
Argentina,ARG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,0,1017.48,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,0,0
Argentina,ARG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99666,1.05353,2.64214,2.61923,3.66702,4.47228,6.85337,3.30422,4.95103,7.26677,4.54379,4.27889,7.3897,6.44374,4.62652,7.33854,5.17162,1.19957,6.88272,5.62177,5.24419,0
Argentina,ARG,Arable land (% of land area),AG.LND.ARBL.ZS,0,6.79544,7.00847,7.16194,7.3081,7.47655,7.89567,8.16351,8.71527,8.76131,8.80735,8.8534,8.89944,8.94548,8.99152,9.03756,9.0836,9.12964,9.17568,9.22172,9.26777,9.31381,9.35985,9.40589,9.45193,9.49797,9.54401,9.59005,9.63463,9.67227,9.71064,9.749,9.78737,9.82574,9.8652,9.9043,9.9434,9.98286,10.0212,10.0603,10.0998,10.1385,10.1809,10.8994,11.6178,12.3476,13.002,13.5145,13.0217,12.6031,13.8865,14.1143,14.4784,14.3938,14.3296,14.7401,14.6756,14.7572,14.6925,14.9117,15.3502,15.4233,0
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,0,50.3634,49.8537,49.284,48.7074,48.1531,47.849,47.3941,47.2231,46.546,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5464,46.5467,46.5471,46.5467,46.5467,46.5467,46.5467,46.5453,46.5782,46.6129,46.6476,46.6823,46.717,46.7528,46.7883,46.8237,46.8577,46.8924,46.9224,46.9582,46.9933,47.0313,47.175,47.3187,47.4737,47.5534,47.4911,46.4236,45.4302,46.1389,45.792,45.5813,44.9219,44.283,44.1188,43.4795,42.9864,42.3715,42.5908,43.0293,43.1023,0
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,0,0,0,0,0.100713,0.114038,0.127363,0.140688,0.154013,2.22189,2.4672,2.71252,2.95783,3.20314,3.44846,3.4613,3.47414,3.48698,3.49982,4.89316,5.09271,5.29225,5.49179,5.69133,5.89087,5.48186,5.07286,4.66386,4.86172,9.29731,9.16067,9.02404,3.77037,4.29069,4.03459,4.50411,4.45695,4.43541,4.41386,4.40228,4.37683,4.23451,4.0922,3.94988,3.80756,3.56842,3.32929,3.09015,2.85102,2.67785,2.68598,3.2252,3.89187,3.75264,1.87398,2.15915,2.45094,2.5061,2.14024,1.7561,0,0
Australia,AUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0471,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,AUS,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0.00367588,0.00364692,0.00386354,0.00725926,0.0067297,0.00606281,0.00609477,0.0056736,0.00817171,0.342837,1.86804,2.6859,3.71388,3.79584,4.47641,4.7619,5.3181,5.88947,6.8379,7.46026,8.01189,8.84591,9.63114,10.1371,10.1736,12.5076,11.7163,11.3214,11.3768,10.9335,12.8512,11.9828,12.2406,12.5496,12.8155,13.268,12.8496,12.6373,12.3129,12.626,13.03,13.4855,13.9234,13.3485,12.8893,11.7599,14.1181,15.7501,16.8569,17.0077,16.816,17.7632,16.961,18.2755,19.6298,19.6317,20.6071,0,0,0,0,0,0
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,0,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,0,0
Australia,AUS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549923,0.569351,0.541069,0.608246,0.586256,0.622035,0.482735,0.475483,0.458287,0.489144,0.495556,0.553121,0.639634,0.63065,0.617346,0.626675,0.60349,0.640299,0.539345,0.427517,0.535048,0
Australia,AUS,Arable land (% of land area),AG.LND.ARBL.ZS,0,1.87165,2.01968,2.00245,2.12125,2.25553,2.44528,2.50886,2.78712,2.55601,2.40735,2.19426,2.219,1.94265,1.92364,1.76679,1.88381,1.9321,2.16537,2.24802,2.31519,2.37247,2.53088,2.50563,2.82975,2.72874,2.69151,2.55132,2.36075,2.28148,2.20715,2.23995,2.11213,2.22733,2.32261,2.19166,2.49834,2.72106,2.77912,2.99311,3.05547,3.1501,3.08957,3.02514,3.35095,3.43673,3.15374,3.01017,3.1233,3.533,3.33126,4.1257,4.11822,4.06399,4.16025,4.04706,3.90756,3.99791,4.02677,3.97464,3.98387,4.0646,0
